Info	Severity
52770 > 53 [UDP] Seq=0 Win=0 Len=87	0
53 > 52770 [UDP] Seq=0 Win=0 Len=103	0
53 > 52770 [UDP] Seq=0 Win=0 Len=115	0
41443 > 53 [UDP] Seq=0 Win=0 Len=81	0
41443 > 53 [UDP] Seq=0 Win=0 Len=81	0
53 > 41443 [UDP] Seq=0 Win=0 Len=204	0
53 > 41443 [UDP] Seq=0 Win=0 Len=136	0
58080 > 53 [UDP] Seq=0 Win=0 Len=81	0
58080 > 53 [UDP] Seq=0 Win=0 Len=81	0
53 > 58080 [UDP] Seq=0 Win=0 Len=204	0
46996 > 53 [UDP] Seq=0 Win=0 Len=75	0
46996 > 53 [UDP] Seq=0 Win=0 Len=75	0
42737 > 53 [UDP] Seq=0 Win=0 Len=75	0
43470 > 53 [UDP] Seq=0 Win=0 Len=79	0
37896 > 53 [UDP] Seq=0 Win=0 Len=79	0
43470 > 53 [UDP] Seq=0 Win=0 Len=79	0
53 > 46996 [UDP] Seq=0 Win=0 Len=107	0
53 > 46996 [UDP] Seq=0 Win=0 Len=103	0
53 > 42737 [UDP] Seq=0 Win=0 Len=107	0
53 > 43470 [UDP] Seq=0 Win=0 Len=199	0
53 > 43470 [UDP] Seq=0 Win=0 Len=131	0
53 > 37896 [UDP] Seq=0 Win=0 Len=199	0
36356 > 53 [UDP] Seq=0 Win=0 Len=79	0
36356 > 53 [UDP] Seq=0 Win=0 Len=79	0
53 > 36356 [UDP] Seq=0 Win=0 Len=199	0
51571 > 53 [UDP] Seq=0 Win=0 Len=75	0
41807 > 53 [UDP] Seq=0 Win=0 Len=75	0
51571 > 53 [UDP] Seq=0 Win=0 Len=75	0
53 > 41807 [UDP] Seq=0 Win=0 Len=166	0
53 > 51571 [UDP] Seq=0 Win=0 Len=166	0
53 > 51571 [UDP] Seq=0 Win=0 Len=130	0
38692 > 53 [UDP] Seq=0 Win=0 Len=75	0
38692 > 53 [UDP] Seq=0 Win=0 Len=75	0
58080 > 53 [UDP] Seq=0 Win=0 Len=81	0
53 > 38692 [UDP] Seq=0 Win=0 Len=171	0
53 > 58080 [UDP] Seq=0 Win=0 Len=204	0
58080 > 53 [UDP] Seq=0 Win=0 Len=81	0
53 > 58080 [UDP] Seq=0 Win=0 Len=136	0
40893 > 53 [UDP] Seq=0 Win=0 Len=81	0
40893 > 53 [UDP] Seq=0 Win=0 Len=81	0
53 > 40893 [UDP] Seq=0 Win=0 Len=204	0
53 > 40893 [UDP] Seq=0 Win=0 Len=136	0
36356 > 53 [UDP] Seq=0 Win=0 Len=79	0
53 > 36356 [UDP] Seq=0 Win=0 Len=199	0
36356 > 53 [UDP] Seq=0 Win=0 Len=79	0
53 > 36356 [UDP] Seq=0 Win=0 Len=131	0
43166 > 53 [UDP] Seq=0 Win=0 Len=86	0
43166 > 53 [UDP] Seq=0 Win=0 Len=86	0
53 > 43166 [UDP] Seq=0 Win=0 Len=240	0
53 > 43166 [UDP] Seq=0 Win=0 Len=194	0
35170 > 53 [UDP] Seq=0 Win=0 Len=77	0
55788 > 53 [UDP] Seq=0 Win=0 Len=77	0
53 > 55788 [UDP] Seq=0 Win=0 Len=130	0
53 > 35170 [UDP] Seq=0 Win=0 Len=130	0
35170 > 53 [UDP] Seq=0 Win=0 Len=77	0
53 > 35170 [UDP] Seq=0 Win=0 Len=167	0
38692 > 53 [UDP] Seq=0 Win=0 Len=75	0
53 > 38692 [UDP] Seq=0 Win=0 Len=171	0
38692 > 53 [UDP] Seq=0 Win=0 Len=75	0
53 > 38692 [UDP] Seq=0 Win=0 Len=103	0
44398 > 53 [UDP] Seq=0 Win=0 Len=71	0
37160 > 53 [UDP] Seq=0 Win=0 Len=75	0
37160 > 53 [UDP] Seq=0 Win=0 Len=75	0
53 > 37160 [UDP] Seq=0 Win=0 Len=105	0
53 > 44398 [UDP] Seq=0 Win=0 Len=87	0
44398 > 53 [UDP] Seq=0 Win=0 Len=71	0
53 > 37160 [UDP] Seq=0 Win=0 Len=154	0
53 > 44398 [UDP] Seq=0 Win=0 Len=136	0
54812 > 53 [UDP] Seq=0 Win=0 Len=71	0
54812 > 53 [UDP] Seq=0 Win=0 Len=71	0
53 > 54812 [UDP] Seq=0 Win=0 Len=135	0
53 > 54812 [UDP] Seq=0 Win=0 Len=143	0
50521 > 53 [UDP] Seq=0 Win=0 Len=72	0
53 > 50521 [UDP] Seq=0 Win=0 Len=168	0
50521 > 53 [UDP] Seq=0 Win=0 Len=72	0
56529 > 53 [UDP] Seq=0 Win=0 Len=74	0
46776 > 53 [UDP] Seq=0 Win=0 Len=74	0
53 > 56529 [UDP] Seq=0 Win=0 Len=170	0
56529 > 53 [UDP] Seq=0 Win=0 Len=74	0
53 > 46776 [UDP] Seq=0 Win=0 Len=170	0
53 > 56529 [UDP] Seq=0 Win=0 Len=102	0
50837 > 53 [UDP] Seq=0 Win=0 Len=75	0
53 > 50837 [UDP] Seq=0 Win=0 Len=107	0
50837 > 53 [UDP] Seq=0 Win=0 Len=75	0
47640 > 53 [UDP] Seq=0 Win=0 Len=79	0
47640 > 53 [UDP] Seq=0 Win=0 Len=79	0
44085 > 53 [UDP] Seq=0 Win=0 Len=74	0
44085 > 53 [UDP] Seq=0 Win=0 Len=74	0
49152 > 53 [UDP] Seq=0 Win=0 Len=81	0
53 > 50837 [UDP] Seq=0 Win=0 Len=103	0
53 > 44085 [UDP] Seq=0 Win=0 Len=170	0
53 > 44085 [UDP] Seq=0 Win=0 Len=102	0
53 > 47640 [UDP] Seq=0 Win=0 Len=196	0
53 > 47640 [UDP] Seq=0 Win=0 Len=128	0
53 > 49152 [UDP] Seq=0 Win=0 Len=204	0
49152 > 53 [UDP] Seq=0 Win=0 Len=81	0
34052 > 53 [UDP] Seq=0 Win=0 Len=75	0
34200 > 53 [UDP] Seq=0 Win=0 Len=79	0
34200 > 53 [UDP] Seq=0 Win=0 Len=79	0
51738 > 53 [UDP] Seq=0 Win=0 Len=79	0
53 > 49152 [UDP] Seq=0 Win=0 Len=136	0
46078 > 53 [UDP] Seq=0 Win=0 Len=75	0
53 > 34200 [UDP] Seq=0 Win=0 Len=199	0
53 > 34052 [UDP] Seq=0 Win=0 Len=192	0
34052 > 53 [UDP] Seq=0 Win=0 Len=75	0
53 > 34200 [UDP] Seq=0 Win=0 Len=131	0
53 > 51738 [UDP] Seq=0 Win=0 Len=199	0
53 > 46078 [UDP] Seq=0 Win=0 Len=171	0
46078 > 53 [UDP] Seq=0 Win=0 Len=75	0
35529 > 53 [UDP] Seq=0 Win=0 Len=79	0
35529 > 53 [UDP] Seq=0 Win=0 Len=79	0
53 > 34052 [UDP] Seq=0 Win=0 Len=124	0
53 > 46078 [UDP] Seq=0 Win=0 Len=103	0
53 > 35529 [UDP] Seq=0 Win=0 Len=131	0
53 > 35529 [UDP] Seq=0 Win=0 Len=199	0
44373 > 53 [UDP] Seq=0 Win=0 Len=74	0
44373 > 53 [UDP] Seq=0 Win=0 Len=74	0
58819 > 53 [UDP] Seq=0 Win=0 Len=82	0
57204 > 53 [UDP] Seq=0 Win=0 Len=79	0
48962 > 53 [UDP] Seq=0 Win=0 Len=75	0
48962 > 53 [UDP] Seq=0 Win=0 Len=75	0
45904 > 53 [UDP] Seq=0 Win=0 Len=72	0
45904 > 53 [UDP] Seq=0 Win=0 Len=72	0
44149 > 53 [UDP] Seq=0 Win=0 Len=81	0
44149 > 53 [UDP] Seq=0 Win=0 Len=81	0
53 > 44373 [UDP] Seq=0 Win=0 Len=102	0
53 > 44373 [UDP] Seq=0 Win=0 Len=170	0
53 > 57204 [UDP] Seq=0 Win=0 Len=129	0
57204 > 53 [UDP] Seq=0 Win=0 Len=79	0
53 > 45904 [UDP] Seq=0 Win=0 Len=197	0
53 > 45904 [UDP] Seq=0 Win=0 Len=129	0
53 > 48962 [UDP] Seq=0 Win=0 Len=171	0
53 > 44149 [UDP] Seq=0 Win=0 Len=205	0
53 > 44149 [UDP] Seq=0 Win=0 Len=137	0
53 > 57204 [UDP] Seq=0 Win=0 Len=141	0
58348 > 53 [UDP] Seq=0 Win=0 Len=79	0
58348 > 53 [UDP] Seq=0 Win=0 Len=79	0
36061 > 53 [UDP] Seq=0 Win=0 Len=79	0
53 > 58819 [UDP] Seq=0 Win=0 Len=128	0
58819 > 53 [UDP] Seq=0 Win=0 Len=82	0
53 > 36061 [UDP] Seq=0 Win=0 Len=120	0
53 > 58348 [UDP] Seq=0 Win=0 Len=120	0
53 > 58348 [UDP] Seq=0 Win=0 Len=132	0
53 > 58819 [UDP] Seq=0 Win=0 Len=178	0
52782 > 53 [UDP] Seq=0 Win=0 Len=87	0
52782 > 53 [UDP] Seq=0 Win=0 Len=87	0
53688 > 53 [UDP] Seq=0 Win=0 Len=83	0
53 > 52782 [UDP] Seq=0 Win=0 Len=132	0
53 > 52782 [UDP] Seq=0 Win=0 Len=144	0
53 > 53688 [UDP] Seq=0 Win=0 Len=146	0
53688 > 53 [UDP] Seq=0 Win=0 Len=83	0
53 > 53688 [UDP] Seq=0 Win=0 Len=207	0
50728 > 53 [UDP] Seq=0 Win=0 Len=72	0
53 > 50728 [UDP] Seq=0 Win=0 Len=168	0
55860 > 53 [UDP] Seq=0 Win=0 Len=72	0
53 > 55860 [UDP] Seq=0 Win=0 Len=211	0
57933 > 53 [UDP] Seq=0 Win=0 Len=72	0
57933 > 53 [UDP] Seq=0 Win=0 Len=72	0
53 > 57933 [UDP] Seq=0 Win=0 Len=211	0
53 > 57933 [UDP] Seq=0 Win=0 Len=168	0
56101 > 53 [UDP] Seq=0 Win=0 Len=75	0
53 > 56101 [UDP] Seq=0 Win=0 Len=107	0
54593 > 53 [UDP] Seq=0 Win=0 Len=77	0
53 > 54593 [UDP] Seq=0 Win=0 Len=93	0
54593 > 53 [UDP] Seq=0 Win=0 Len=77	0
53 > 54593 [UDP] Seq=0 Win=0 Len=133	0
48962 > 53 [UDP] Seq=0 Win=0 Len=75	0
53 > 48962 [UDP] Seq=0 Win=0 Len=171	0
48962 > 53 [UDP] Seq=0 Win=0 Len=75	0
38469 > 53 [UDP] Seq=0 Win=0 Len=79	0
38469 > 53 [UDP] Seq=0 Win=0 Len=79	0
53 > 48962 [UDP] Seq=0 Win=0 Len=103	0
53 > 38469 [UDP] Seq=0 Win=0 Len=199	0
53 > 38469 [UDP] Seq=0 Win=0 Len=131	0
38072 > 53 [UDP] Seq=0 Win=0 Len=75	0
36384 > 53 [UDP] Seq=0 Win=0 Len=73	0
58458 > 53 [UDP] Seq=0 Win=0 Len=73	0
51526 > 53 [UDP] Seq=0 Win=0 Len=84	0
51526 > 53 [UDP] Seq=0 Win=0 Len=84	0
53 > 38072 [UDP] Seq=0 Win=0 Len=171	0
38072 > 53 [UDP] Seq=0 Win=0 Len=75	0
53 > 58458 [UDP] Seq=0 Win=0 Len=115	0
58458 > 53 [UDP] Seq=0 Win=0 Len=73	0
53 > 36384 [UDP] Seq=0 Win=0 Len=115	0
38576 > 53 [UDP] Seq=0 Win=0 Len=73	0
